                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                0.82232,                0.58758,                 1.0217,                0.98609,                0.67839,                 1.0265,                0.85885,                0.82362,                0.89816,                 0.7205,                  0.739,                 0.5371,                0.99819,                0.82735,                0.59394,                 1.0126,               0.007723,               0.007723,               0.007723
                     26,                0.82101,                0.58601,                 1.0245,                0.98192,                 0.6774,                 1.0302,                0.85086,                0.83678,                0.90426,                0.72879,                0.72786,                0.51727,                0.99086,                0.81084,                0.56914,                 1.0049,               0.007624,               0.007624,               0.007624
                     27,                0.81274,                0.58259,                 1.0156,                0.97844,                0.66231,                 1.0207,                0.85644,                0.83191,                0.90354,                0.73246,                0.71718,                0.51839,                0.98694,                0.79922,                0.56877,                 1.0011,               0.007525,               0.007525,               0.007525
                     28,                0.81049,                0.57267,                 1.0141,                0.97394,                0.66174,                   1.02,                0.86744,                0.83263,                0.90625,                0.73627,                0.71383,                0.51216,                0.98262,                0.79814,                0.55877,                0.99905,               0.007426,               0.007426,               0.007426
                     29,                0.80694,                0.57389,                 1.0119,                0.96868,                0.65321,                  1.018,                0.86059,                0.83712,                0.90776,                0.73612,                0.71359,                 0.5086,                0.98321,                0.79602,                0.55795,                 0.9969,               0.007327,               0.007327,               0.007327
                     30,                0.80489,                 0.5659,                 1.0145,                0.96622,                0.64942,                  1.021,                0.86528,                0.83884,                0.90967,                0.73998,                0.70696,                 0.5076,                0.97978,                0.79036,                0.54694,                 0.9941,               0.007228,               0.007228,               0.007228
                     31,                 0.7999,                0.56077,                 1.0091,                0.96455,                0.64193,                 1.0155,                0.86735,                0.83292,                0.90663,                0.73999,                 0.7021,                0.50238,                0.97691,                 0.7855,                0.55394,                0.99223,               0.007129,               0.007129,               0.007129
                     32,                0.79222,                0.55159,                 1.0092,                0.95079,                 0.6291,                 1.0151,                0.86917,                0.84801,                0.91366,                0.74349,                0.70275,                0.49715,                0.97686,                0.78425,                0.53102,                0.99035,                0.00703,                0.00703,                0.00703
                     33,                  0.798,                0.55515,                 1.0112,                0.95798,                0.63388,                 1.0158,                0.87119,                0.84629,                0.91485,                0.74607,                 0.6992,                 0.4915,                0.97419,                0.78234,                0.52813,                0.98936,               0.006931,               0.006931,               0.006931
                     34,                0.78787,                 0.5498,                 1.0025,                0.94831,                0.63193,                 1.0082,                0.87404,                 0.8445,                0.91499,                 0.7476,                0.69365,                0.48447,                0.97218,                0.77634,                0.51528,                0.98681,               0.006832,               0.006832,               0.006832
