                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     75,                0.73236,                0.40989,                 1.0783,                0.88648,                0.44681,                 1.0845,                 0.9225,                0.89144,                0.94653,                0.80005,                0.64849,                0.34671,                 1.0466,                0.71899,                0.35251,                 1.0559,              0.0022067,              0.0022067,              0.0022067
                     76,                0.72881,                0.39874,                 1.0772,                 0.8844,                 0.4435,                 1.0837,                0.91621,                0.89657,                0.94669,                0.80125,                0.64754,                0.34528,                 1.0456,                0.71905,                0.35048,                 1.0554,              0.0021274,              0.0021274,              0.0021274
                     77,                0.73063,                0.39979,                  1.079,                0.88804,                0.44428,                 1.0851,                0.92058,                0.89386,                0.94765,                0.80202,                0.64663,                0.34396,                 1.0451,                0.71703,                0.34933,                 1.0552,               0.002048,               0.002048,               0.002048
                     78,                0.72519,                0.39629,                 1.0762,                0.88139,                0.43916,                 1.0819,                0.92076,                0.89357,                0.94749,                0.80206,                0.64519,                0.34328,                 1.0443,                0.71678,                0.34775,                 1.0549,              0.0019686,              0.0019686,              0.0019686
                     79,                0.72708,                0.39492,                 1.0741,                0.88076,                0.43897,                 1.0801,                0.92686,                0.88971,                0.94801,                0.80265,                0.64522,                0.34227,                 1.0444,                0.71549,                0.34645,                 1.0539,              0.0018893,              0.0018893,              0.0018893
                     80,                 0.7246,                0.39618,                 1.0741,                0.88069,                0.44408,                 1.0792,                0.92082,                0.89673,                 0.9483,                0.80377,                0.64309,                0.34078,                 1.0429,                0.71184,                0.34743,                 1.0518,              0.0018099,              0.0018099,              0.0018099
                     81,                0.71956,                 0.3894,                 1.0704,                0.87533,                0.43019,                 1.0757,                0.92474,                0.89383,                0.94852,                0.80515,                 0.6417,                0.33904,                  1.042,                0.71046,                0.34538,                 1.0502,              0.0017306,              0.0017306,              0.0017306
                     82,                0.71912,                0.38814,                 1.0723,                0.87275,                0.42774,                 1.0785,                0.92973,                0.89057,                0.94902,                0.80549,                0.64158,                 0.3381,                  1.042,                0.71009,                0.34331,                 1.0501,              0.0016512,              0.0016512,              0.0016512
                     83,                0.71704,                0.38678,                 1.0695,                0.87303,                0.42806,                 1.0744,                0.93032,                0.89357,                0.94979,                0.80532,                0.64087,                0.33712,                 1.0415,                0.71007,                0.34092,                 1.0496,              0.0015718,              0.0015718,              0.0015718
                     84,                0.71365,                0.38694,                 1.0708,                0.86577,                0.42668,                 1.0764,                0.92801,                0.89523,                0.94988,                0.80643,                0.63966,                0.33571,                  1.041,                0.70896,                 0.3385,                 1.0491,              0.0014925,              0.0014925,              0.0014925
                     85,                0.71369,                0.38348,                 1.0689,                 0.8656,                0.42205,                 1.0741,                0.92515,                0.89903,                0.94985,                0.80717,                0.63914,                0.33529,                 1.0404,                0.70774,                0.33856,                 1.0485,              0.0014131,              0.0014131,              0.0014131
                     86,                0.70636,                0.37946,                 1.0684,                0.85599,                0.41499,                 1.0746,                0.92453,                0.90087,                0.95034,                 0.8075,                0.63819,                0.33421,                 1.0395,                0.70679,                0.33801,                 1.0483,              0.0013338,              0.0013338,              0.0013338
                     87,                0.70971,                0.37971,                 1.0669,                0.86414,                0.42055,                 1.0723,                0.92612,                0.90058,                0.95065,                0.80811,                0.63741,                0.33327,                 1.0392,                0.70664,                0.33648,                 1.0478,              0.0012544,              0.0012544,              0.0012544
                     88,                0.70348,                0.37488,                 1.0673,                0.84989,                0.41011,                 1.0724,                0.92848,                0.89888,                0.95082,                0.80882,                0.63672,                0.33204,                 1.0388,                0.70627,                0.33443,                 1.0477,               0.001175,               0.001175,               0.001175
                     89,                0.70399,                0.37578,                 1.0641,                0.85293,                0.41334,                 1.0682,                0.92901,                0.90087,                0.95145,                0.80931,                0.63633,                0.33112,                 1.0386,                0.70573,                0.33289,                 1.0472,              0.0010957,              0.0010957,              0.0010957
                     90,                0.70008,                 0.3734,                 1.0613,                0.85132,                0.40948,                 1.0667,                0.93036,                0.90044,                0.95157,                0.80949,                0.63559,                 0.3303,                 1.0379,                0.70466,                0.33131,                 1.0468,              0.0010163,              0.0010163,              0.0010163
                     91,                0.65944,                0.34124,                 1.0471,                0.77161,                0.34652,                 1.0509,                0.93183,                0.89858,                0.95174,                0.80939,                0.63483,                0.32765,                 1.0375,                0.70406,                0.32712,                 1.0467,             0.00093696,             0.00093696,             0.00093696
                     92,                0.65085,                0.33156,                  1.041,                0.76346,                0.33724,                 1.0449,                0.93009,                0.90204,                 0.9521,                0.81015,                0.63378,                0.32589,                 1.0368,                0.70289,                0.32431,                 1.0458,              0.0008576,              0.0008576,              0.0008576
                     93,                0.64468,                0.32728,                 1.0412,                0.75426,                 0.3318,                 1.0451,                0.93507,                0.89819,                0.95232,                0.81063,                0.63284,                0.32462,                 1.0362,                0.70188,                0.32335,                  1.045,             0.00077824,             0.00077824,             0.00077824
                     94,                0.63954,                0.32566,                 1.0354,                0.74957,                0.32802,                 1.0391,                0.93388,                0.90207,                0.95287,                0.81149,                0.63224,                0.32356,                 1.0357,                0.70139,                0.32111,                 1.0445,             0.00069888,             0.00069888,             0.00069888
                     95,                0.64031,                0.32355,                 1.0361,                0.74945,                0.32288,                 1.0397,                0.93557,                0.90122,                0.95303,                0.81194,                0.63172,                0.32246,                 1.0354,                0.70035,                0.32007,                 1.0439,             0.00061952,             0.00061952,             0.00061952
                     96,                0.63343,                0.31961,                 1.0332,                0.74402,                0.32141,                 1.0371,                0.93623,                0.90208,                0.95304,                0.81282,                0.63079,                0.32158,                 1.0348,                0.69973,                0.31902,                 1.0432,             0.00054016,             0.00054016,             0.00054016
                     97,                0.63345,                0.31758,                 1.0307,                 0.7398,                0.31753,                 1.0346,                0.93667,                 0.9024,                0.95298,                0.81328,                0.63006,                0.32097,                 1.0344,                0.69874,                 0.3182,                 1.0424,              0.0004608,              0.0004608,              0.0004608
                     98,                0.62848,                 0.3152,                 1.0289,                0.73657,                0.31377,                 1.0327,                0.93575,                0.90365,                0.95327,                0.81354,                0.62923,                0.32018,                 1.0339,                0.69859,                0.31657,                  1.042,             0.00038144,             0.00038144,             0.00038144
                     99,                 0.6309,                0.31447,                 1.0313,                0.73978,                0.31302,                  1.035,                0.93678,                0.90244,                0.95344,                0.81393,                0.62883,                0.31973,                 1.0336,                0.69776,                0.31607,                 1.0417,             0.00030208,             0.00030208,             0.00030208
                    100,                0.62402,                 0.3112,                 1.0257,                0.73003,                0.30861,                 1.0295,                0.93701,                0.90423,                0.95346,                0.81395,                0.62822,                0.31923,                 1.0331,                 0.6974,                0.31525,                 1.0416,             0.00022272,             0.00022272,             0.00022272
