                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                0.87328,                0.53058,                 1.1553,                 1.0631,                0.62451,                 1.1642,                0.85219,                0.82054,                0.89393,                0.72695,                0.76465,                 0.4777,                  1.114,                0.84957,                0.52706,                 1.1289,              0.0037675,              0.0037675,              0.0037675
                     35,                0.87402,                0.52604,                 1.1446,                 1.0726,                0.62455,                  1.151,                0.85255,                0.82884,                0.89585,                0.72729,                0.76494,                0.47534,                 1.1142,                0.85183,                0.52524,                 1.1301,              0.0036352,              0.0036352,              0.0036352
                     36,                0.87031,                0.52672,                 1.1449,                 1.0654,                0.62071,                 1.1519,                0.85723,                0.83063,                 0.9002,                0.73206,                0.75798,                0.47056,                 1.1105,                0.84355,                0.51447,                 1.1239,              0.0035029,              0.0035029,              0.0035029
                     37,                  0.868,                0.51808,                 1.1441,                 1.0644,                0.61319,                 1.1507,                0.85605,                 0.8332,                0.89889,                0.73327,                 0.7562,                0.46694,                 1.1084,                0.83922,                0.51455,                 1.1207,              0.0033707,              0.0033707,              0.0033707
                     38,                0.86179,                0.51831,                   1.15,                 1.0515,                0.60647,                 1.1584,                0.85802,                0.83342,                0.90105,                0.73305,                0.75662,                0.46806,                 1.1074,                0.84453,                0.51026,                 1.1224,              0.0032384,              0.0032384,              0.0032384
                     39,                0.85417,                0.51014,                   1.14,                 1.0484,                 0.6009,                 1.1467,                0.85827,                0.83728,                 0.9031,                  0.738,                0.74796,                0.46102,                  1.103,                0.83223,                0.50299,                 1.1158,              0.0031061,              0.0031061,              0.0031061
                     40,                 0.8484,                0.50586,                 1.1333,                 1.0412,                0.59316,                 1.1405,                0.85549,                0.83587,                0.90329,                0.73975,                0.74674,                0.46015,                 1.1026,                0.82951,                0.50247,                 1.1173,              0.0029739,              0.0029739,              0.0029739
                     41,                0.84732,                0.50468,                 1.1345,                 1.0414,                0.58575,                 1.1433,                0.87481,                0.82766,                0.90803,                0.74284,                0.74522,                0.45168,                 1.1007,                0.83038,                0.48543,                  1.115,              0.0028416,              0.0028416,              0.0028416
                     42,                 0.8493,                0.50252,                 1.1321,                 1.0411,                0.58457,                 1.1392,                 0.8608,                0.83985,                0.90657,                0.74251,                0.74021,                0.45354,                 1.0984,                 0.8241,                0.49318,                 1.1118,              0.0027093,              0.0027093,              0.0027093
                     43,                0.84513,                0.49767,                 1.1315,                 1.0393,                0.58601,                 1.1372,                  0.864,                0.83336,                0.90571,                0.74185,                0.74272,                0.45376,                    1.1,                0.82616,                 0.4967,                 1.1127,              0.0025771,              0.0025771,              0.0025771
                     44,                0.83564,                0.49562,                 1.1305,                 1.0256,                0.58135,                 1.1372,                0.87165,                0.83935,                 0.9098,                0.74639,                0.73344,                0.44679,                 1.0945,                  0.818,                0.48687,                 1.1073,              0.0024448,              0.0024448,              0.0024448
                     45,                0.83669,                0.49582,                 1.1277,                 1.0275,                0.57895,                 1.1326,                 0.8714,                0.83828,                 0.9105,                0.74645,                0.73368,                 0.4448,                  1.094,                0.81537,                0.48566,                 1.1054,              0.0023125,              0.0023125,              0.0023125
                     46,                0.83748,                0.49052,                 1.1316,                 1.0204,                0.57137,                 1.1365,                0.85991,                0.84665,                0.91043,                0.74979,                0.73299,                0.44142,                  1.092,                0.81308,                 0.4788,                  1.104,              0.0021803,              0.0021803,              0.0021803
                     47,                0.83058,                0.48757,                 1.1298,                 1.0182,                0.57012,                 1.1367,                0.86863,                 0.8442,                0.91216,                0.74984,                0.73161,                0.44136,                 1.0921,                0.81417,                0.47897,                 1.1041,               0.002048,               0.002048,               0.002048
                     48,                0.83466,                0.48715,                 1.1197,                 1.0331,                0.57452,                 1.1244,                0.86484,                0.85129,                0.91336,                0.75141,                0.72808,                0.43618,                 1.0907,                0.80833,                0.47399,                 1.1013,              0.0019157,              0.0019157,              0.0019157
                     49,                0.82126,                0.48156,                 1.1249,                 1.0027,                0.55653,                 1.1311,                0.87209,                0.85048,                0.91423,                0.75433,                0.72303,                 0.4328,                  1.087,                0.80217,                0.47012,                 1.0971,              0.0017835,              0.0017835,              0.0017835
                     50,                0.81935,                0.47623,                  1.116,                 1.0087,                0.55668,                 1.1208,                0.87044,                0.84736,                0.91586,                 0.7549,                0.72349,                0.43278,                 1.0872,                0.80183,                0.46556,                 1.0983,              0.0016512,              0.0016512,              0.0016512
                     51,                0.77338,                0.44777,                  1.109,                0.92261,                0.49298,                 1.1163,                0.87712,                0.85201,                0.91853,                0.75735,                 0.7229,                0.42084,                 1.0863,                0.80357,                0.44818,                 1.0985,              0.0015189,              0.0015189,              0.0015189
                     52,                0.76827,                0.44259,                  1.104,                 0.9143,                0.48503,                 1.1111,                0.88075,                0.85159,                0.91912,                0.76016,                0.71781,                0.41822,                 1.0846,                0.79736,                0.44595,                 1.0948,              0.0013867,              0.0013867,              0.0013867
                     53,                0.75951,                 0.4403,                 1.0999,                 0.9074,                0.47606,                 1.1075,                0.87904,                0.85266,                0.91912,                0.76092,                0.71657,                0.41666,                  1.083,                0.79638,                0.44307,                 1.0935,              0.0012544,              0.0012544,              0.0012544
                     54,                0.75673,                0.43271,                 1.0993,                0.90002,                0.47334,                 1.1063,                0.87553,                 0.8601,                 0.9214,                0.76346,                0.71117,                0.41188,                 1.0798,                0.79118,                0.43643,                   1.09,              0.0011221,              0.0011221,              0.0011221
                     55,                0.74861,                0.42677,                 1.0942,                0.89706,                0.47148,                 1.1001,                0.88361,                0.85581,                 0.9219,                0.76492,                 0.7097,                0.40864,                 1.0784,                0.78909,                0.43288,                 1.0882,             0.00098987,             0.00098987,             0.00098987
                     56,                 0.7468,                0.42593,                 1.0977,                0.88482,                0.46628,                 1.1046,                0.88373,                0.85874,                0.92236,                0.76594,                0.70959,                0.40834,                 1.0779,                0.78681,                0.43316,                 1.0874,              0.0008576,              0.0008576,              0.0008576
                     57,                0.74587,                0.42214,                 1.0942,                0.88975,                0.46387,                 1.1003,                0.88793,                0.85788,                0.92376,                0.76688,                0.70949,                0.40564,                 1.0778,                0.78765,                0.43023,                 1.0878,             0.00072533,             0.00072533,             0.00072533
                     58,                0.74351,                0.41816,                 1.0872,                0.88949,                0.45731,                 1.0935,                0.88665,                0.85781,                0.92311,                0.76682,                0.70739,                  0.405,                 1.0766,                0.78533,                0.42953,                 1.0858,             0.00059307,             0.00059307,             0.00059307
                     59,                0.73745,                0.41481,                 1.0859,                 0.8818,                0.45381,                 1.0914,                 0.8904,                0.85588,                0.92406,                0.76822,                0.70635,                0.40374,                  1.076,                0.78448,                0.42453,                 1.0855,              0.0004608,              0.0004608,              0.0004608
                     60,                0.73276,                0.41331,                 1.0865,                0.87302,                0.44683,                 1.0922,                0.88677,                0.86206,                0.92477,                0.76839,                 0.7059,                0.40201,                 1.0753,                0.78467,                0.42344,                 1.0847,             0.00032853,             0.00032853,             0.00032853
