                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     18,                0.86604,                0.63141,                 1.0471,                 1.0386,                 0.7485,                 1.0548,                 0.8383,                0.80394,                 0.8822,                0.70058,                0.76174,                0.57211,                  1.014,                 0.8529,                0.63102,                  1.033,               0.008416,               0.008416,               0.008416
                     19,                 0.8602,                0.62194,                  1.045,                 1.0309,                0.73421,                 1.0518,                0.84501,                 0.8045,                0.88356,                0.70496,                0.75791,                0.56647,                 1.0137,                0.84685,                0.62337,                 1.0308,               0.008317,               0.008317,               0.008317
                     20,                0.85572,                0.61422,                  1.039,                 1.0265,                0.71537,                 1.0464,                0.84088,                0.82147,                 0.8914,                0.71273,                0.75103,                0.55064,                 1.0086,                0.83779,                0.60316,                 1.0267,               0.008218,               0.008218,               0.008218
                     21,                0.84967,                0.61214,                 1.0367,                 1.0204,                0.71019,                 1.0459,                0.83521,                0.82569,                0.89166,                0.71465,                 0.7487,                0.55643,                 1.0084,                0.83258,                0.61487,                 1.0255,               0.008119,               0.008119,               0.008119
                     22,                0.84348,                0.60608,                 1.0365,                 1.0162,                0.70486,                 1.0434,                0.84825,                 0.8256,                0.89442,                0.71779,                0.73831,                0.54483,                 1.0031,                0.82217,                0.60734,                 1.0195,                0.00802,                0.00802,                0.00802
                     23,                0.83654,                0.60209,                 1.0305,                 1.0068,                0.69958,                 1.0382,                0.84933,                0.82209,                0.89548,                0.72141,                0.73457,                0.53671,                 1.0008,                0.81855,                0.58704,                 1.0174,               0.007921,               0.007921,               0.007921
                     24,                 0.8359,                  0.597,                 1.0293,                 1.0036,                0.69555,                 1.0366,                0.85465,                0.81719,                0.89717,                0.71993,                0.73844,                0.54993,                 1.0003,                0.82627,                0.60696,                 1.0186,               0.007822,               0.007822,               0.007822
                     25,                0.82272,                0.58769,                 1.0241,                0.98931,                0.67858,                   1.03,                0.85085,                 0.8292,                0.89963,                 0.7264,                0.73004,                0.53118,                0.99689,                0.81576,                0.58706,                 1.0109,               0.007723,               0.007723,               0.007723
                     26,                0.82118,                0.58766,                 1.0256,                0.98446,                0.68455,                 1.0337,                0.85088,                0.83342,                0.90255,                 0.7286,                0.72202,                0.52005,                 0.9906,                0.80822,                0.56445,                 1.0085,               0.007624,               0.007624,               0.007624
                     27,                0.81099,                0.58149,                 1.0162,                0.97808,                0.66661,                 1.0241,                0.86292,                0.82169,                0.90219,                0.73305,                0.71541,                0.51412,                0.98908,                0.79742,                0.55624,                 1.0058,               0.007525,               0.007525,               0.007525
                     28,                0.81135,                0.57343,                 1.0159,                0.97667,                0.66322,                 1.0232,                 0.8619,                0.82806,                0.90497,                  0.734,                0.71872,                0.51755,                0.98756,                0.79928,                0.56074,                  1.004,               0.007426,               0.007426,               0.007426
                     29,                 0.8091,                0.57346,                 1.0153,                0.97385,                0.65801,                 1.0222,                0.87036,                0.83199,                0.90926,                0.73826,                 0.7152,                0.50222,                0.98671,                0.79713,                0.54345,                 1.0025,               0.007327,               0.007327,               0.007327
                     30,                0.80353,                0.56575,                 1.0161,                0.96568,                0.64859,                 1.0242,                 0.8649,                0.83564,                0.90932,                 0.7377,                0.71017,                0.50394,                0.98315,                0.79104,                0.54642,                 1.0012,               0.007228,               0.007228,               0.007228
                     31,                0.80083,                  0.561,                 1.0105,                0.96522,                0.64677,                 1.0177,                0.86968,                0.82805,                0.90635,                0.74011,                0.70638,                0.50471,                0.98414,                0.78386,                0.55439,                0.99763,               0.007129,               0.007129,               0.007129
                     32,                0.79209,                  0.553,                   1.01,                0.95175,                0.63564,                 1.0172,                0.86758,                0.84161,                0.91255,                0.74462,                0.70717,                0.49824,                0.98192,                0.78414,                0.53627,                0.99538,                0.00703,                0.00703,                0.00703
                     33,                0.79695,                0.55361,                 1.0118,                0.95723,                0.63837,                 1.0191,                0.87232,                0.84028,                 0.9138,                0.74447,                0.70054,                0.49307,                0.97788,                 0.7805,                0.53866,                 0.9924,               0.006931,               0.006931,               0.006931
                     34,                0.78825,                 0.5502,                 1.0041,                0.95007,                0.63394,                 1.0112,                 0.8744,                0.84329,                0.91463,                0.74595,                0.69897,                0.48714,                0.97763,                0.77781,                0.52822,                0.99153,               0.006832,               0.006832,               0.006832
                     35,                0.79041,                 0.5519,                 1.0044,                0.95248,                0.63828,                 1.0098,                0.87399,                0.84901,                0.91635,                0.74807,                0.69297,                0.47758,                0.97282,                0.77468,                 0.5172,                0.98925,               0.006733,               0.006733,               0.006733
                     36,                0.78382,                0.54458,                 1.0029,                  0.946,                0.62751,                 1.0109,                0.86955,                0.84773,                0.91652,                0.74744,                0.69133,                0.48328,                0.97394,                0.76984,                0.52974,                0.98555,               0.006634,               0.006634,               0.006634
                     37,                0.78123,                0.54321,                 1.0028,                 0.9401,                0.61818,                 1.0077,                0.86738,                0.85852,                0.91906,                0.75378,                0.68745,                0.47673,                0.97353,                0.76182,                0.51254,                0.98494,               0.006535,               0.006535,               0.006535
                     38,                0.78035,                0.53541,                 1.0021,                0.94138,                0.60998,                 1.0081,                0.87529,                0.85316,                0.91987,                0.75476,                0.68535,                 0.4749,                0.96867,                0.76293,                0.51019,                0.98341,               0.006436,               0.006436,               0.006436
                     39,                0.76598,                0.52916,                0.99356,                0.92388,                0.59841,                0.99919,                0.87972,                0.85691,                0.92239,                0.76025,                0.68053,                0.46123,                0.96863,                0.75481,                0.49318,                0.98041,               0.006337,               0.006337,               0.006337
                     40,                0.76907,                0.52982,                0.99567,                 0.9301,                0.60488,                 1.0014,                0.88644,                0.85602,                0.92398,                0.75972,                0.67877,                0.45837,                 0.9669,                 0.7536,                0.49103,                0.97925,               0.006238,               0.006238,               0.006238
                     41,                0.77002,                0.52699,                0.99617,                0.92613,                0.59717,                 1.0017,                0.88637,                 0.8563,                0.92517,                0.76171,                0.67538,                0.45853,                0.96471,                0.75155,                 0.4848,                 0.9789,               0.006139,               0.006139,               0.006139
                     42,                0.76657,                0.52525,                 0.9946,                0.92628,                0.59732,                 1.0015,                0.88834,                0.85816,                0.92638,                0.76281,                0.67273,                0.45971,                0.96255,                  0.748,                0.48711,                0.97578,                0.00604,                0.00604,                0.00604
                     43,                0.76202,                0.51673,                0.99258,                0.91732,                0.58364,                0.99947,                0.88561,                0.86324,                0.92635,                0.76554,                 0.6661,                0.45168,                0.95927,                0.74124,                0.47831,                0.97268,               0.005941,               0.005941,               0.005941
                     44,                0.76112,                0.51603,                 0.9927,                0.91955,                0.58429,                 1.0001,                0.89059,                0.86296,                0.92935,                0.76824,                0.66576,                0.44552,                0.95878,                0.73976,                 0.4663,                0.97222,               0.005842,               0.005842,               0.005842
                     45,                0.75708,                0.50866,                0.98874,                0.91442,                0.57163,                0.99466,                 0.8882,                0.86772,                0.92939,                0.76943,                0.66264,                0.44422,                0.95758,                0.73687,                0.47085,                0.96966,               0.005743,               0.005743,               0.005743
                     46,                0.75301,                0.50693,                0.99049,                0.90667,                0.57147,                0.99671,                 0.8907,                0.86374,                0.92894,                0.76977,                0.66311,                0.44736,                0.95772,                0.73572,                0.47735,                0.96943,               0.005644,               0.005644,               0.005644
                     47,                0.75204,                0.50661,                 0.9879,                0.90697,                0.57398,                0.99347,                0.89154,                0.86779,                0.93136,                0.77265,                0.65949,                0.43755,                0.95501,                0.73141,                0.46045,                0.96534,               0.005545,               0.005545,               0.005545
                     48,                0.75397,                0.50716,                0.98646,                0.91497,                0.57354,                0.99244,                0.89752,                0.86637,                0.93285,                0.77477,                0.65519,                0.43816,                0.95387,                0.72768,                0.46066,                0.96337,               0.005446,               0.005446,               0.005446
                     49,                0.75081,                0.50395,                0.98491,                0.90786,                0.56783,                0.99171,                0.89831,                0.86942,                0.93409,                0.77508,                0.65409,                0.43152,                 0.9522,                0.72848,                0.45438,                0.96461,               0.005347,               0.005347,               0.005347
                     50,                0.74356,                 0.4982,                0.98246,                0.89961,                0.56041,                0.98757,                0.89977,                0.86968,                0.93498,                0.77712,                0.64947,                0.42763,                0.95024,                0.72084,                0.44922,                0.96071,               0.005248,               0.005248,               0.005248
                     51,                0.74046,                0.49525,                0.98224,                0.89353,                0.55884,                0.98859,                0.89555,                0.87326,                0.93503,                0.77819,                0.64851,                 0.4263,                0.94866,                0.72053,                0.44797,                 0.9608,               0.005149,               0.005149,               0.005149
                     52,                0.73716,                0.49003,                  0.975,                 0.8925,                0.55077,                0.98151,                0.90018,                0.87146,                 0.9365,                0.78135,                0.64582,                0.42345,                0.94704,                0.71537,                 0.4439,                0.95915,                0.00505,                0.00505,                0.00505
                     53,                0.73546,                0.49225,                 0.9767,                0.88685,                0.55116,                 0.9833,                0.90279,                0.87597,                0.93672,                0.78147,                0.64531,                0.42381,                0.94569,                0.71604,                0.44444,                0.95683,               0.004951,               0.004951,               0.004951
                     54,                0.73671,                0.48687,                  0.977,                0.88894,                0.54819,                0.98251,                0.90277,                0.87794,                0.93782,                0.78354,                0.64224,                0.41991,                 0.9451,                0.71161,                0.44181,                0.95565,               0.004852,               0.004852,               0.004852
                     55,                0.72835,                0.48243,                0.97613,                0.87879,                0.54033,                0.98156,                0.91362,                0.86773,                0.93873,                 0.7852,                0.63794,                0.41555,                0.94388,                0.70773,                0.43555,                0.95339,               0.004753,               0.004753,               0.004753
                     56,                0.72637,                0.47947,                0.97494,                0.87807,                0.53938,                0.98111,                0.91125,                0.87389,                0.93917,                0.78487,                0.63856,                0.41295,                0.94304,                0.70872,                0.43182,                0.95279,               0.004654,               0.004654,               0.004654
                     57,                0.72607,                0.47846,                0.97306,                0.87596,                0.53104,                0.97928,                0.90735,                0.87632,                0.93941,                0.78566,                0.63783,                0.41347,                0.94364,                 0.7082,                0.43038,                0.95348,               0.004555,               0.004555,               0.004555
                     58,                0.72493,                0.47247,                0.97167,                0.87888,                0.52751,                0.97684,                0.90807,                 0.8803,                0.94112,                0.78832,                0.63555,                0.40977,                 0.9414,                0.70559,                0.42509,                0.95202,               0.004456,               0.004456,               0.004456
                     59,                0.71982,                0.47402,                0.97149,                0.86992,                0.53049,                0.97674,                0.90641,                0.88391,                0.94116,                0.78951,                  0.633,                0.40667,                0.94068,                0.70256,                0.42126,                0.94986,               0.004357,               0.004357,               0.004357
                     60,                 0.7197,                0.46995,                0.97111,                0.86997,                 0.5238,                0.97697,                0.90689,                0.88544,                0.94156,                0.79009,                0.63087,                0.40378,                0.93948,                0.69893,                0.41857,                0.94968,               0.004258,               0.004258,               0.004258
                     61,                0.71816,                0.46886,                0.97044,                0.86823,                0.52384,                0.97674,                0.90896,                 0.8855,                0.94249,                0.79136,                0.62842,                 0.4008,                0.93769,                 0.6968,                0.41887,                 0.9482,               0.004159,               0.004159,               0.004159
