                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                0.81477,                0.58466,                 1.0151,                0.98098,                0.67168,                 1.0222,                0.85459,                0.83149,                0.90087,                0.72737,                0.72805,                0.52872,                0.98827,                0.80883,                0.57879,                 1.0023,               0.007723,               0.007723,               0.007723
                     26,                0.81405,                0.58207,                 1.0174,                0.98068,                0.67633,                  1.026,                0.86611,                0.82498,                0.89652,                0.72475,                0.71606,                0.50637,                0.98231,                0.80145,                0.57899,                0.99869,               0.007624,               0.007624,               0.007624
                     27,                0.80496,                0.57642,                  1.009,                0.97204,                 0.6668,                 1.0158,                0.85625,                 0.8405,                0.90256,                0.73202,                0.70968,                0.50569,                0.97717,                0.79061,                 0.5609,                0.98971,               0.007525,               0.007525,               0.007525
                     28,                0.80212,                0.56769,                 1.0066,                0.96987,                0.65577,                 1.0141,                0.86123,                0.84071,                0.90859,                0.73641,                0.71128,                0.50737,                0.97761,                0.79728,                0.54533,                0.99131,               0.007426,               0.007426,               0.007426
                     29,                0.79994,                 0.5691,                 1.0062,                0.96797,                0.64646,                 1.0144,                0.87149,                0.83156,                 0.9108,                0.73919,                0.70891,                0.49961,                0.97701,                0.79247,                0.54269,                0.99356,               0.007327,               0.007327,               0.007327
                     30,                0.79676,                0.56215,                 1.0073,                0.95994,                0.64187,                 1.0163,                0.86666,                  0.845,                0.91187,                0.74218,                0.70035,                0.49342,                0.97279,                0.78193,                0.53906,                0.98878,               0.007228,               0.007228,               0.007228
                     31,                0.79251,                0.55545,                 1.0023,                0.95769,                0.63229,                 1.0097,                 0.8717,                0.83449,                0.91098,                0.74542,                 0.6989,                0.50211,                0.97087,                0.77802,                0.54032,                0.98599,               0.007129,               0.007129,               0.007129
                     32,                0.78348,                0.54779,                 1.0015,                0.94523,                0.62177,                 1.0092,                0.86919,                0.84837,                0.91072,                0.74231,                 0.6966,                0.48762,                0.97098,                0.77756,                0.53028,                0.98537,                0.00703,                0.00703,                0.00703
                     33,                0.78932,                0.54874,                 1.0044,                0.95163,                0.62547,                 1.0121,                0.87746,                0.85151,                0.91652,                0.74717,                0.69746,                0.47963,                0.97301,                0.77925,                0.51287,                0.98727,               0.006931,               0.006931,               0.006931
                     34,                0.78062,                0.54294,                0.99588,                0.94371,                0.61436,                 1.0028,                 0.8779,                0.85058,                0.91901,                0.75373,                0.68829,                0.47852,                0.96498,                0.76777,                0.50552,                 0.9788,               0.006832,               0.006832,               0.006832
