                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                0.89556,                0.55145,                 1.0558,                 1.0511,                0.63805,                 1.0702,                0.84721,                0.81861,                0.89518,                0.72276,                0.77849,                0.48586,                 1.0177,                0.86161,                0.53123,                 1.0252,             0.00093864,             0.00093864,             0.00093864
                     25,                 0.8946,                 0.5472,                 1.0574,                 1.0508,                0.63404,                 1.0717,                0.85318,                0.82498,                0.89916,                0.72761,                0.77726,                0.47778,                 1.0183,                0.85652,                0.52365,                 1.0257,             0.00092676,             0.00092676,             0.00092676
                     26,                0.88536,                0.53908,                 1.0539,                 1.0417,                0.62313,                 1.0694,                0.85118,                0.82472,                0.89849,                0.72752,                0.77321,                0.47999,                 1.0167,                0.85202,                0.52467,                 1.0245,             0.00091488,             0.00091488,             0.00091488
                     27,                0.87787,                0.53696,                  1.049,                 1.0352,                0.61917,                 1.0648,                0.85084,                0.82863,                0.90045,                0.73101,                0.76992,                 0.4714,                 1.0139,                0.84639,                0.52123,                 1.0205,               0.000903,               0.000903,               0.000903
                     28,                0.87473,                0.53118,                 1.0491,                 1.0298,                0.61141,                 1.0655,                0.85394,                0.83728,                0.90468,                0.73681,                0.76084,                0.46106,                 1.0111,                0.83692,                0.50423,                 1.0179,             0.00089112,             0.00089112,             0.00089112
                     29,                0.87322,                0.53173,                 1.0489,                 1.0267,                0.60643,                  1.063,                0.85619,                0.83675,                0.90629,                0.73722,                0.76179,                0.45911,                 1.0119,                0.83637,                0.50266,                 1.0165,             0.00087924,             0.00087924,             0.00087924
                     30,                0.87077,                0.52614,                 1.0449,                 1.0277,                0.60191,                 1.0577,                0.84964,                0.83747,                0.90587,                0.73942,                0.75197,                0.45989,                 1.0083,                0.83116,                0.50777,                 1.0154,             0.00086736,             0.00086736,             0.00086736
                     31,                 0.8656,                0.52616,                 1.0436,                 1.0197,                0.60177,                 1.0565,                0.86018,                0.83327,                0.90835,                0.74086,                0.74986,                0.45773,                 1.0083,                0.82678,                0.49889,                 1.0161,             0.00085548,             0.00085548,             0.00085548
                     32,                0.85826,                0.51869,                 1.0419,                 1.0141,                0.58948,                 1.0575,                 0.8636,                0.83418,                0.90914,                0.74118,                 0.7477,                0.45479,                 1.0059,                0.82548,                0.49574,                 1.0132,              0.0008436,              0.0008436,              0.0008436
                     33,                0.85079,                0.51464,                 1.0389,                 1.0063,                0.58722,                 1.0533,                0.86346,                0.83392,                0.90937,                0.74474,                0.74253,                0.45093,                 1.0047,                0.81913,                0.49487,                 1.0103,             0.00083172,             0.00083172,             0.00083172
                     34,                 0.8423,                0.50518,                 1.0361,                0.99606,                0.57259,                 1.0516,                0.86643,                0.83978,                0.91199,                0.74929,                 0.7338,                0.44682,                 1.0023,                0.81065,                0.48421,                 1.0103,             0.00081984,             0.00081984,             0.00081984
                     35,                0.84004,                0.50249,                 1.0356,                0.99097,                0.56973,                 1.0507,                0.86705,                0.84521,                0.91595,                0.75191,                0.73226,                0.43628,                 1.0009,                0.80681,                0.46763,                 1.0054,             0.00080796,             0.00080796,             0.00080796
                     36,                0.84535,                 0.5055,                 1.0357,                0.99917,                0.57056,                 1.0499,                 0.8632,                 0.8521,                 0.9174,                0.75398,                0.73096,                0.43344,                 1.0008,                0.80547,                0.46486,                 1.0067,             0.00079608,             0.00079608,             0.00079608
                     37,                0.83745,                0.49902,                 1.0324,                0.99239,                0.56481,                 1.0475,                0.87776,                0.84057,                  0.918,                0.75626,                0.72955,                0.43145,                0.99968,                0.80358,                 0.4621,                 1.0055,              0.0007842,              0.0007842,              0.0007842
                     38,                0.83633,                0.49718,                 1.0332,                0.98684,                0.56337,                 1.0487,                0.87194,                0.84786,                0.91873,                0.75783,                0.72677,                0.43091,                0.99794,                0.79862,                0.46301,                 1.0057,             0.00077232,             0.00077232,             0.00077232
                     39,                 0.8303,                 0.4934,                 1.0307,                0.98288,                0.55807,                 1.0466,                0.87821,                0.85309,                 0.9203,                0.75999,                0.71871,                0.42462,                0.99322,                0.79333,                0.45778,                 0.9996,             0.00076044,             0.00076044,             0.00076044
                     40,                0.82625,                0.48829,                 1.0309,                0.97666,                0.54813,                 1.0451,                0.87579,                 0.8518,                0.92174,                 0.7623,                0.71377,                0.42668,                0.99144,                0.79018,                0.45591,                 1.0002,             0.00074856,             0.00074856,             0.00074856
                     41,                0.82117,                0.48517,                 1.0265,                0.96987,                0.54101,                 1.0423,                0.87854,                0.85885,                0.92319,                0.76409,                0.71496,                0.41861,                0.99247,                0.78918,                0.44071,                 1.0021,             0.00073668,             0.00073668,             0.00073668
                     42,                0.81986,                0.48337,                 1.0274,                0.97065,                0.54479,                 1.0431,                0.87667,                0.85775,                0.92393,                0.76578,                0.71342,                0.41843,                0.99209,                0.78676,                0.44517,                0.99916,              0.0007248,              0.0007248,              0.0007248
                     43,                0.81141,                0.47974,                 1.0241,                0.95826,                0.53648,                  1.039,                0.88031,                 0.8596,                0.92497,                0.76831,                0.70612,                0.41273,                0.98943,                0.77879,                0.43966,                0.99801,             0.00071292,             0.00071292,             0.00071292
                     44,                0.80867,                0.47553,                 1.0232,                0.95918,                0.53262,                 1.0393,                0.89191,                0.85423,                0.92731,                0.77181,                0.70259,                0.40676,                0.98848,                0.77533,                0.42876,                 0.9972,             0.00070104,             0.00070104,             0.00070104
                     45,                0.80937,                0.47239,                 1.0209,                0.96145,                0.52762,                  1.037,                0.88462,                0.86496,                 0.9286,                0.77245,                0.70042,                0.40445,                0.98785,                0.76854,                0.43003,                0.99484,             0.00068916,             0.00068916,             0.00068916
                     46,                0.80916,                0.47329,                 1.0229,                0.95729,                0.52881,                 1.0386,                0.89008,                 0.8589,                0.92854,                0.77341,                0.69857,                0.40333,                0.98628,                0.76796,                0.42869,                0.99295,             0.00067728,             0.00067728,             0.00067728
                     47,                0.80705,                0.46969,                 1.0227,                0.95684,                0.52442,                  1.039,                0.89666,                0.86188,                0.93057,                0.77497,                0.69633,                0.40157,                0.98551,                0.76685,                0.42236,                0.99284,              0.0006654,              0.0006654,              0.0006654
                     48,                0.79632,                0.46462,                 1.0188,                0.94424,                0.51579,                  1.034,                0.89722,                0.85666,                0.93028,                0.77678,                0.68927,                0.39703,                0.98417,                0.75948,                0.41675,                0.99165,             0.00065352,             0.00065352,             0.00065352
