                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                0.82423,                0.59059,                 1.0145,                0.98989,                0.69075,                 1.0241,                0.85641,                0.81768,                0.89668,                0.72012,                0.72901,                0.52231,                 0.9856,                0.82009,                0.57745,                 1.0057,               0.008482,               0.008482,               0.008482
                     26,                0.82057,                0.58607,                  1.015,                0.98473,                 0.6792,                 1.0224,                0.85801,                0.83335,                0.90406,                0.73023,                 0.7207,                0.51701,                0.98121,                0.80175,                0.55901,                0.99397,               0.008416,               0.008416,               0.008416
                     27,                0.81652,                0.58144,                 1.0107,                0.98208,                0.67711,                 1.0186,                0.85328,                0.82404,                 0.9006,                0.72896,                0.71862,                0.51178,                0.97815,                0.80358,                0.56638,                0.99439,                0.00835,                0.00835,                0.00835
                     28,                0.81659,                0.57698,                 1.0098,                0.98367,                0.67408,                 1.0187,                 0.8485,                0.83685,                0.90307,                0.73164,                0.71489,                0.50817,                0.97504,                 0.7973,                0.55449,                0.99172,               0.008284,               0.008284,               0.008284
                     29,                0.80949,                0.57495,                 1.0063,                0.97345,                0.66848,                 1.0137,                0.86171,                0.83513,                0.90792,                0.73594,                0.70867,                0.50137,                0.97183,                0.79141,                  0.544,                0.98566,               0.008218,               0.008218,               0.008218
                     30,                0.80793,                0.56844,                 1.0048,                0.96922,                0.66085,                  1.012,                0.86247,                0.83907,                0.90946,                0.73915,                 0.7025,                0.49991,                0.97084,                0.78392,                0.53712,                0.98614,               0.008152,               0.008152,               0.008152
                     31,                0.80489,                0.56566,                 1.0021,                0.97043,                0.65814,                 1.0105,                0.85222,                0.84429,                0.90716,                0.73829,                0.70148,                0.50358,                0.96929,                0.78098,                0.55521,                0.98428,               0.008086,               0.008086,               0.008086
                     32,                0.79854,                0.55919,                 1.0023,                0.95975,                0.64934,                 1.0089,                0.86571,                0.84651,                0.91292,                0.74553,                0.69734,                0.48981,                  0.967,                0.77595,                0.53121,                   0.98,                0.00802,                0.00802,                0.00802
                     33,                0.79899,                0.56013,                 1.0006,                0.96069,                0.64759,                 1.0085,                0.86124,                0.85108,                 0.9117,                0.74343,                 0.6921,                0.48791,                0.96435,                0.77707,                0.52623,                0.98032,               0.007954,               0.007954,               0.007954
                     34,                0.79407,                0.55604,                0.99827,                0.95403,                0.64315,                 1.0056,                0.87194,                0.84221,                0.91397,                0.74671,                0.69186,                0.48466,                0.96396,                0.77136,                0.52119,                0.97808,               0.007888,               0.007888,               0.007888
                     35,                0.78778,                0.54969,                0.99653,                0.95139,                 0.6356,                  1.005,                0.86235,                0.85228,                0.91495,                0.74821,                0.69029,                0.47984,                0.96198,                0.76981,                0.51826,                0.98026,               0.007822,               0.007822,               0.007822
                     36,                0.78389,                0.54703,                0.99606,                0.94604,                0.63109,                 1.0063,                0.86852,                0.85327,                0.91674,                0.75067,                0.68611,                0.47487,                0.96054,                0.76439,                0.51112,                0.97558,               0.007756,               0.007756,               0.007756
                     37,                 0.7841,                0.54257,                0.99334,                0.94524,                0.62182,                 1.0034,                0.87162,                0.85422,                0.91926,                0.75268,                0.68583,                0.47086,                0.96019,                0.76232,                0.50697,                0.97356,                0.00769,                0.00769,                0.00769
                     38,                0.78047,                0.54171,                0.99356,                0.94341,                0.62613,                 1.0035,                 0.8746,                0.85107,                0.91711,                 0.7516,                0.68194,                 0.4707,                0.95763,                0.76505,                0.51325,                0.97489,               0.007624,               0.007624,               0.007624
                     39,                0.77701,                0.53423,                0.98714,                0.93844,                0.61326,                 0.9943,                0.86471,                0.85473,                0.91761,                0.75543,                 0.6763,                0.47235,                0.95474,                 0.7543,                0.51209,                0.96877,               0.007558,               0.007558,               0.007558
                     40,                0.77517,                0.53589,                0.99028,                0.94014,                0.61817,                0.99766,                0.87688,                0.85294,                0.92133,                0.75771,                0.67582,                0.46978,                0.95507,                0.75265,                0.50453,                 0.9652,               0.007492,               0.007492,               0.007492
                     41,                0.76947,                0.53032,                 0.9872,                0.93085,                0.60903,                0.99489,                0.88185,                0.85759,                0.92487,                0.76148,                0.67057,                0.45597,                0.95159,                0.74819,                0.48444,                0.96405,               0.007426,               0.007426,               0.007426
                     42,                0.76856,                0.52815,                0.98447,                0.92686,                0.60597,                0.99149,                0.87931,                0.86035,                0.92272,                0.76026,                0.66908,                0.45918,                0.94954,                0.74629,                0.49468,                 0.9622,                0.00736,                0.00736,                0.00736
                     43,                0.76889,                0.52703,                0.98419,                0.92682,                0.60849,                0.99306,                0.87348,                0.86513,                0.92449,                0.76326,                0.66566,                0.45276,                0.94941,                0.74114,                0.48477,                0.96149,               0.007294,               0.007294,               0.007294
                     44,                0.76707,                0.52327,                0.98626,                0.92484,                0.60049,                0.99323,                0.88217,                0.86081,                0.92612,                0.76619,                0.66158,                 0.4504,                0.94604,                 0.7372,                0.47777,                0.95824,               0.007228,               0.007228,               0.007228
                     45,                0.76224,                0.51843,                0.98124,                0.92077,                0.58985,                0.98751,                0.88287,                0.86603,                0.92735,                0.76817,                0.65921,                 0.4466,                0.94514,                0.73281,                0.47047,                0.95607,               0.007162,               0.007162,               0.007162
                     46,                0.76046,                0.51673,                0.98323,                0.91825,                0.58796,                0.98876,                0.88496,                0.86662,                0.92838,                0.77027,                0.65799,                0.44328,                0.94491,                0.72967,                0.46935,                0.95451,               0.007096,               0.007096,               0.007096
                     47,                0.76059,                0.51201,                0.98243,                0.91859,                0.58665,                0.98896,                0.88606,                 0.8666,                0.92878,                0.77075,                0.65821,                 0.4383,                0.94499,                0.73165,                0.46609,                0.95433,                0.00703,                0.00703,                0.00703
                     48,                0.75355,                0.51068,                0.97649,                0.91278,                0.58729,                  0.985,                0.88421,                0.86975,                0.92985,                0.77055,                0.65539,                0.43724,                  0.942,                0.73176,                0.46317,                0.95576,               0.006964,               0.006964,               0.006964
                     49,                0.75748,                0.51194,                0.97979,                0.91757,                 0.5904,                0.98825,                0.89038,                0.87089,                0.93191,                0.77381,                0.65146,                0.43429,                0.94088,                0.72667,                0.45967,                0.95405,               0.006898,               0.006898,               0.006898
                     50,                0.74406,                0.50329,                0.97263,                0.90211,                0.58221,                0.98087,                0.88987,                0.86839,                0.93179,                 0.7748,                0.65003,                0.43077,                0.93929,                0.72321,                0.45819,                0.94937,               0.006832,               0.006832,               0.006832
                     51,                0.74635,                0.50297,                0.97641,                0.90398,                0.57532,                0.98389,                0.90252,                0.86832,                0.93404,                 0.7766,                 0.6469,                 0.4293,                0.93998,                0.72052,                0.44954,                0.95246,               0.006766,               0.006766,               0.006766
                     52,                0.74542,                0.50044,                 0.9732,                0.90234,                0.56533,                0.98035,                0.89724,                0.87246,                0.93411,                0.77796,                0.64518,                0.42473,                0.93853,                0.71782,                0.44656,                0.95044,                 0.0067,                 0.0067,                 0.0067
                     53,                0.73952,                0.49544,                0.97063,                0.89098,                0.56197,                0.97806,                0.89189,                0.87508,                 0.9355,                0.78052,                0.64283,                0.42183,                0.93496,                0.71283,                0.44129,                0.94516,               0.006634,               0.006634,               0.006634
                     54,                0.74032,                0.49723,                 0.9706,                0.89658,                 0.5667,                0.97777,                0.89492,                0.87741,                0.93434,                0.78162,                0.63924,                0.42151,                0.93327,                0.71196,                0.44196,                0.94442,               0.006568,               0.006568,               0.006568
                     55,                0.74046,                0.49323,                0.96973,                0.89535,                 0.5584,                0.97644,                0.89671,                 0.8769,                0.93594,                0.78292,                0.63749,                0.41881,                0.93253,                  0.709,                0.43907,                0.94456,               0.006502,               0.006502,               0.006502
                     56,                 0.7403,                0.49275,                0.96898,                0.89178,                0.56124,                0.97601,                0.90003,                0.87774,                 0.9369,                0.78349,                0.63583,                0.41667,                0.93116,                0.70778,                0.43673,                0.94293,               0.006436,               0.006436,               0.006436
                     57,                0.73169,                 0.4871,                0.96909,                0.88359,                0.55141,                0.97678,                0.90207,                0.87694,                0.93733,                 0.7849,                0.63497,                0.41576,                0.93027,                0.70472,                0.43792,                0.94096,                0.00637,                0.00637,                0.00637
                     58,                0.72886,                0.48513,                0.96518,                 0.8837,                0.54838,                0.97346,                0.90379,                0.87669,                0.93866,                0.78666,                0.63245,                0.41044,                0.92951,                 0.7009,                0.42846,                 0.9414,               0.006304,               0.006304,               0.006304
                     59,                0.73265,                0.48528,                0.96748,                0.88472,                0.54591,                0.97445,                0.90472,                0.87955,                0.93904,                0.78745,                0.63122,                0.40882,                0.92887,                0.70091,                0.42571,                0.93962,               0.006238,               0.006238,               0.006238
                     60,                0.72704,                0.48312,                0.96644,                0.87944,                0.54765,                 0.9737,                0.90688,                0.88048,                0.94058,                0.78888,                0.62901,                  0.407,                0.92734,                0.69932,                0.42437,                0.93809,               0.006172,               0.006172,               0.006172
                     61,                0.72732,                0.48151,                0.96566,                0.88074,                0.54106,                0.97159,                0.90811,                0.88001,                0.94061,                0.78948,                0.62762,                0.40403,                0.92815,                 0.6979,                0.42016,                0.93808,               0.006106,               0.006106,               0.006106
                     62,                 0.7256,                0.47833,                0.96445,                0.87859,                0.54085,                0.97175,                0.90628,                0.88255,                0.94135,                0.79047,                0.62559,                0.40164,                0.92782,                0.69368,                0.41997,                0.93836,                0.00604,                0.00604,                0.00604
                     63,                0.72311,                0.47721,                0.96294,                0.87652,                  0.539,                0.97011,                0.90735,                0.88177,                0.94127,                0.79109,                0.62338,                0.39892,                0.92544,                0.69229,                 0.4175,                 0.9352,               0.005974,               0.005974,               0.005974
                     64,                0.72087,                0.47211,                0.96011,                0.87192,                0.53084,                0.96806,                0.90694,                0.88741,                 0.9425,                0.79227,                0.62231,                0.39805,                0.92476,                0.69211,                0.41389,                0.93617,               0.005908,               0.005908,               0.005908
                     65,                0.71912,                0.47254,                0.96093,                0.87314,                0.53505,                0.96762,                0.91162,                 0.8832,                0.94245,                0.79293,                0.62123,                0.39598,                0.92385,                0.68996,                0.41361,                0.93471,               0.005842,               0.005842,               0.005842
