                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                0.82085,                0.58825,                 1.0211,                0.98761,                0.68216,                 1.0287,                0.84773,                0.82555,                0.89647,                0.72182,                0.72748,                 0.5415,                0.99231,                0.81355,                 0.6014,                 1.0101,               0.008482,               0.008482,               0.008482
                     26,                0.81821,                0.58583,                 1.0224,                 0.9825,                0.68889,                 1.0309,                0.86643,                0.82605,                 0.9036,                0.73308,                0.71824,                0.51096,                0.98554,                0.80173,                0.55802,                 1.0027,               0.008416,               0.008416,               0.008416
                     27,                 0.8111,                0.58072,                 1.0135,                0.97521,                0.66637,                 1.0205,                0.85257,                0.83307,                0.90043,                0.73327,                0.71284,                0.51426,                0.98485,                0.79559,                0.56163,                 1.0019,                0.00835,                0.00835,                0.00835
                     28,                 0.8091,                0.57161,                 1.0121,                0.97223,                0.66546,                 1.0195,                0.85545,                0.83578,                0.90408,                0.73572,                0.71057,                0.51393,                0.98175,                0.79284,                  0.558,                0.99482,               0.008284,               0.008284,               0.008284
                     29,                0.80785,                0.57394,                  1.013,                0.97024,                0.66117,                 1.0187,                0.85956,                0.83714,                0.90649,                0.73619,                0.71224,                 0.5067,                 0.9824,                0.79541,                0.55579,                0.99843,               0.008218,               0.008218,               0.008218
                     30,                0.80434,                0.56547,                 1.0139,                0.96335,                0.65903,                 1.0211,                0.86081,                0.83735,                0.90791,                0.73845,                0.70318,                0.50247,                0.97864,                0.78467,                0.55171,                0.99368,               0.008152,               0.008152,               0.008152
                     31,                0.79752,                0.56012,                 1.0069,                  0.959,                0.65166,                 1.0122,                0.86236,                0.83735,                  0.908,                0.74206,                0.69729,                0.50052,                0.97561,                0.77691,                0.54572,                0.98921,               0.008086,               0.008086,               0.008086
                     32,                0.79015,                0.55194,                 1.0072,                0.94756,                0.63854,                 1.0137,                0.85806,                0.84565,                 0.9103,                 0.7436,                0.69952,                0.50347,                0.97721,                 0.7763,                0.54631,                0.99151,                0.00802,                0.00802,                0.00802
                     33,                0.79403,                0.55369,                 1.0091,                0.95339,                0.63857,                 1.0155,                0.86911,                0.83978,                0.91262,                0.74718,                0.69418,                0.48776,                0.97382,                0.76998,                0.52852,                 0.9873,               0.007954,               0.007954,               0.007954
                     34,                0.78767,                0.55158,                 1.0014,                0.94834,                0.63442,                 1.0084,                 0.8721,                0.83857,                0.91312,                0.74893,                0.69158,                0.48735,                0.97117,                0.76781,                0.52286,                0.98578,               0.007888,               0.007888,               0.007888
                     35,                0.78973,                0.54979,                 1.0018,                0.95062,                0.62772,                 1.0075,                0.87179,                0.85207,                0.91656,                0.75276,                0.68732,                 0.4821,                 0.9672,                 0.7655,                0.51142,                0.98012,               0.007822,               0.007822,               0.007822
                     36,                0.78301,                0.54396,                 1.0019,                0.94269,                0.62187,                 1.0081,                0.87279,                0.85244,                0.91834,                0.75373,                0.68202,                0.47395,                0.96593,                0.75851,                0.51356,                0.97845,               0.007756,               0.007756,               0.007756
                     37,                0.78125,                0.54278,                 1.0013,                0.93648,                0.61765,                 1.0048,                0.87563,                 0.8528,                0.91995,                0.75733,                0.67962,                0.46966,                0.96575,                0.75249,                0.50491,                0.97668,                0.00769,                0.00769,                0.00769
                     38,                0.77965,                0.53697,                 1.0002,                0.93781,                0.61289,                 1.0057,                0.87401,                0.85638,                0.92087,                 0.7587,                0.67554,                0.46708,                0.96262,                0.74919,                0.49382,                 0.9744,               0.007624,               0.007624,               0.007624
                     39,                0.76262,                0.52395,                0.99016,                0.91834,                0.59527,                0.99557,                0.88087,                0.85287,                0.92177,                0.75896,                0.67496,                0.46367,                0.96239,                0.75039,                0.49321,                0.97316,               0.007558,               0.007558,               0.007558
                     40,                0.76907,                0.52918,                0.99241,                0.92825,                0.60476,                0.99856,                 0.8779,                0.86034,                0.92282,                0.76282,                0.67266,                0.45639,                0.95973,                0.74714,                0.49044,                0.97139,               0.007492,               0.007492,               0.007492
                     41,                0.76786,                0.52747,                0.99189,                0.92481,                0.60095,                0.99832,                0.87009,                0.86668,                0.92396,                0.76326,                0.66719,                0.45588,                  0.957,                0.73905,                0.49323,                0.96885,               0.007426,               0.007426,               0.007426
                     42,                0.76558,                0.52522,                0.99221,                0.92447,                0.59993,                0.99845,                 0.8888,                0.85069,                 0.9243,                 0.7633,                0.66848,                0.45611,                0.95733,                0.74299,                0.48735,                0.96948,                0.00736,                0.00736,                0.00736
                     43,                0.75994,                 0.5165,                0.98955,                0.91361,                0.58446,                0.99557,                0.88232,                0.86451,                0.92626,                0.76605,                0.66696,                0.45348,                0.95693,                0.73911,                0.48377,                 0.9673,               0.007294,               0.007294,               0.007294
                     44,                0.75946,                0.51655,                0.99017,                0.91488,                0.58536,                0.99608,                0.89076,                0.86153,                0.92837,                0.76929,                0.66176,                0.44238,                0.95385,                0.73516,                0.47072,                0.96687,               0.007228,               0.007228,               0.007228
                     45,                0.75756,                0.50923,                0.98717,                0.91461,                0.57562,                0.99297,                0.89124,                0.86452,                0.92983,                0.77295,                0.65614,                0.43964,                0.95163,                0.72998,                0.46242,                0.96232,               0.007162,               0.007162,               0.007162
                     46,                0.75087,                 0.5089,                0.98704,                0.90383,                0.57052,                0.99336,                0.88624,                0.86035,                0.92829,                0.77172,                0.65563,                0.44347,                0.95045,                0.72845,                0.47245,                0.96215,               0.007096,               0.007096,               0.007096
                     47,                 0.7521,                0.50557,                0.98461,                0.90752,                0.57424,                0.99074,                0.89267,                 0.8631,                0.93106,                 0.7738,                0.65443,                 0.4376,                0.94837,                0.72816,                0.45869,                0.96014,                0.00703,                0.00703,                0.00703
